date,open,high,low,close,volume
2022-01-04,322.5394184991603,322.89586164300437,314.1491437576021,316.9330749511719,32674300
2022-01-05,313.89872484330033,314.10103759223983,304.381412211663,304.7667236328125,40054300
2022-01-06,301.6552144415301,307.0015085378214,300.05614444176234,302.3584289550781,39646100
2022-01-07,302.61861295720774,304.8823583059382,298.70764414083993,302.5126647949219,32720000
2022-01-10,298.1295907297212,303.1676245403952,293.505795319919,302.734130859375,44289500
2022-01-11,301.876755156164,304.98817262993884,298.51487210343447,303.41802978515625,29386800
2022-01-12,307.9359141133859,311.53862085227667,305.4409591479046,306.5872802734375,34372200
2022-01-13,308.7065406516053,309.1014943499301,292.84110213316677,293.6117248535156,45366000
2022-01-14,293.081812045569,299.4106523142122,292.60016568230594,298.81341552734375,39846400
2022-01-18,292.90853854423693,298.42818916600646,290.66404916965183,291.5406494140625,42333200
2022-01-19,295.0470474103309,302.3873360187906,291.58882876082123,292.1956787109375,45933900
2022-01-20,297.725037240553,300.21032076889657,290.0861291978272,290.52923583984375,35380700
2022-01-21,291.57917037846426,292.9470300221771,284.7590392453866,285.16363525390625,57984400
2022-01-24,281.47429461593225,286.2040385232011,265.9170853754429,285.4912109375,85731500
2022-01-25,280.81919810306823,284.1618263856482,274.70231034504417,277.9004211425781,72848600
2022-01-26,296.68467202710303,297.1759609807795,282.27381356056463,285.8187255859375,90428900
2022-01-27,291.55032568742257,296.0199908832467,286.9939382332395,288.8338317871094,53481300
2022-01-28,289.2095796185567,297.15674993645587,283.64174510506314,296.94482421875,49743700
2022-01-31,297.60939667442534,300.9134847485598,295.1240841669652,299.56488037109375,46444500
2022-02-01,299.0158807231996,299.22780642788894,293.92969320803354,297.42645263671875,40950400
2022-02-02,298.2644877997953,303.5529582305001,297.5420178765897,301.9538879394531,36636000
2022-02-03,298.12960422865086,299.8057543934319,288.94942117258597,290.19207763671875,43730000
2022-02-04,289.19021973386526,297.46490411870997,288.95903879189694,294.70989990234375,35096500
2022-02-07,294.93143638637616,296.54011926462067,288.8915703465275,289.9030456542969,28533300
2022-02-08,290.1920562811641,294.34384733210226,288.9397869673649,293.38055419921875,32421200
2022-02-09,298.4956591456946,300.4800407856737,296.1067108242928,299.7864685058594,31284700
2022-02-10,292.8795873514991,297.7731024456367,289.66219252942125,291.280517578125,45386200
2022-02-11,292.06085534207085,293.12048369685596,283.4201145266006,284.21002197265625,39175600
2022-02-14,282.9865867276755,285.866852917156,280.65543402557785,284.17144775390625,36359500
2022-02-15,288.99759771206277,289.75857816176847,286.11733109996294,289.4407043457031,27058300
2022-02-16,288.0120371225755,290.42524925713894,283.484848801482,289.1028137207031,29982100
2022-02-17,286.0718280004565,286.49655572673316,279.93262997944396,280.6372985839844,32461600
2022-02-18,282.87670175552876,283.65858009488875,276.3706915634675,277.9344482421875,34264000
2022-02-22,275.10620482012695,281.4191765053362,274.6235623555302,277.7317810058594,41736100
2022-02-23,280.106319573653,281.5735712358109,270.3762623285836,270.54034423828125,37811200
2022-02-24,263.0498031628359,284.9135007247491,262.094151059809,284.36328125,56989700
2022-02-25,284.8942092758671,287.2977593325136,281.52534482802724,286.9888610839844,32546700
2022-02-28,284.0930236175549,288.7553666251348,282.8285026347826,288.4175109863281,34627500
2022-03-01,286.1104303022666,289.5565043668673,282.00796959435814,284.7107849121094,31217800
2022-03-02,285.10654759375143,291.0044539337732,283.50420050610404,289.7688903808594,31873000
2022-03-03,292.37513104919077,292.6067899776218,283.8419873820218,285.6470947265625,27314500
2022-03-04,284.07375111161906,285.3961869424116,277.20092613588724,279.7975158691406,32356500
2022-03-07,278.5136671787281,279.6334012626767,268.8608176186458,269.2276306152344,43157200
2022-03-08,268.1561834951562,274.10234312414246,260.6269716528933,266.2738952636719,48159500
2022-03-09,273.6003711570887,279.5465300399745,271.03270963096804,278.4847106933594,35204500
2022-03-10,273.1949308694663,276.65066742284495,270.83963327856327,275.67572021484375,30628000
2022-03-11,277.9634650523489,279.4596745025475,269.72958504143236,270.3473815917969,27209300
2022-03-14,270.6079274452205,275.49226599874805,266.244850912999,266.84332275390625,30660700
2022-03-15,270.6176832217213,277.8283640849266,269.05392607565614,277.1816101074219,34245100
2022-03-16,279.07349465678493,284.343971257443,273.36868699762886,284.17022705078125,37826300
2022-03-17,283.1084425886128,285.3478813742308,279.3245124712581,284.971435546875,30816600
2022-03-18,285.11614983812484,290.55070765473886,282.56781343474125,290.00048828125,43390600
2022-03-21,288.5140418634162,289.72064808863075,284.66253476098274,288.774658203125,28351200
2022-03-22,289.3923635193199,294.41185612837654,288.3981213802289,293.5044860839844,27599700
2022-03-23,290.07784087692966,292.7034175820103,287.38468714348056,289.0932312011719,25715400
2022-03-24,288.75531685150304,293.6396557120755,287.96377622460426,293.5431213378906,24484500
2022-03-25,294.63399652050595,294.89461290569596,288.9002003810055,293.1377868652344,22566500
2022-03-28,293.7651722801995,300.01056743386323,293.7651722801995,299.9140625,29578200
2022-03-29,303.01261329342486,304.8563111504665,298.3213129462688,304.4605407714844,30393400
2022-03-30,302.86782002120697,304.9817964510435,300.76347640947125,302.9643249511719,28163600
2022-03-31,303.0029027856713,304.19987600855126,297.20156097857216,297.6069641113281,33422100
2022-04-01,298.6302459022579,299.3638720029751,294.93321694040014,298.67852783203125,27110500
2022-04-04,299.32520192359516,304.1709216917822,298.9583889350334,304.0357971191406,24289600
2022-04-05,302.3947533501223,303.9392148944746,299.11279097971965,300.0877380371094,23156700
2022-04-06,294.59528689562205,296.3424501243935,286.4096607302466,289.1028137207031,40110400
2022-04-07,286.36141443806906,293.1087462850132,286.06217848359114,290.90789794921875,31411200
2022-04-08,290.01021503016705,290.6666017314044,285.99462607140345,286.6606750488281,24361900
2022-04-11,281.66045568500346,282.4519668205672,275.10616374606843,275.3571472167969,34569300
2022-04-12,279.1990504337595,280.64697807098315,270.75280588328843,272.268310546875,30966700
2022-04-13,272.9150857943455,278.5619804531801,271.53470561771667,277.63531494140625,21907200
2022-04-14,278.088924351685,278.3012882088098,269.6233863517897,270.11566162109375,28221600
2022-04-18,269.2277042520866,272.65445499990767,268.67748460671237,270.78179931640625,20778000
2022-04-19,269.6813419887161,276.2356357266572,268.74501431186735,275.39581298828125,22297700
2022-04-20,279.35338855501425,279.6429916422548,275.46329236077645,276.4189147949219,22906700
2022-04-21,278.56186707817085,283.11801238910374,270.3376514098414,271.0616149902344,29454600
2022-04-22,271.90129580111284,273.3685469049766,263.88944726830204,264.5168762207031,29405800
2022-04-25,263.802791787971,271.35129941286607,261.3702543115975,270.974853515625,35678900
2022-04-26,267.8665048519019,268.6966355558546,260.62686958563427,260.8392333984375,46518400
2022-04-27,272.30688607431046,280.86895873505813,269.4689460085579,273.38800048828125,63477700
2022-04-28,275.2896026631033,280.87861047579827,271.68907938541145,279.5754699707031,33646600
2022-04-29,278.59090237715037,279.81683323611406,266.9013146355611,267.8858947753906,37073900
2022-05-02,268.0692987483365,275.04832015441815,266.63103347319105,274.5946350097656,35151100
2022-05-03,274.10226915929724,274.2663805402377,270.4245363528179,271.9979553222656,25978600
2022-05-04,272.77986042090856,280.7820806094394,267.1233049625317,279.913330078125,33599300
2022-05-05,275.627519716172,276.40939830190524,264.8163146554661,267.7218322753906,43260400
2022-05-06,265.26995885904273,269.55582646003774,261.8528418348636,265.1927490234375,37780300
2022-05-09,260.68485272752093,262.904996341923,254.1788415540158,255.39508056640625,47726000
2022-05-10,262.258232684761,264.24671703897735,255.86805194857527,260.1442565917969,39336400
2022-05-11,256.45690628213566,261.939717895706,250.29838339965534,251.50498962402344,48975900
2022-05-12,248.74425187403014,250.85822802261495,241.3405189455736,246.48548889160156,51033800
2022-05-13,248.41609257198036,253.90856640021337,246.48552263469378,252.05520629882812,34925100
2022-05-16,250.9354501012321,256.5920348375694,246.9005663575993,252.4219970703125,32550900
2022-05-17,256.87193855498094,259.0148721108303,253.34865472681068,257.55731201171875,28828800
2022-05-18,254.4612355715473,255.04176140596195,244.56337491481253,245.83084106445312,31356000
2022-05-19,245.65664551679004,249.30426416130737,243.7022393056512,244.92132568359375,32692300
2022-05-20,248.888200942443,250.1460116670098,238.4388554517078,244.3601531982422,39199300
2022-05-23,247.19504035705393,253.0099090514097,245.20190974301659,252.1875,33175400
2022-05-24,249.51713505523247,252.8454218843062,245.26965040786493,251.19094848632812,29043900
2022-05-25,249.75905520569623,255.9899423675997,248.78183714380614,253.996826171875,28547900
2022-05-26,253.75493935952196,258.4377968295687,252.94221495828464,257.26708984375,25002100
2022-05-27,259.763306260141,264.46550311516876,258.87316278571984,264.3687438964844,26910800
2022-05-31,263.68184944791426,265.84911459447005,260.1987236575402,263.04327392578125,37827700
2022-06-01,266.26505757978737,268.6742049770273,261.2725844284058,263.5753173828125,25292200
2022-06-02,255.86407801088959,265.7328955197983,253.1066034397387,265.6651611328125,44008200
2022-06-03,261.53391933554974,264.5719880166716,259.69561200341536,261.2533264160156,28059000
2022-06-06,263.2270994161104,265.27826522689224,258.5442419264379,260.0245666503906,22400300
2022-06-07,257.9830411761452,264.26232157625736,257.3057561922374,263.65277099609375,22860700
2022-06-08,262.88845771552224,264.1365839069745,260.8566319339603,261.63067626953125,17372300
2022-06-09,259.0859990893106,263.8559299419898,256.0382758855006,256.1930847167969,26439700
2022-06-10,252.11978854806873,252.11978854806873,244.33115809000796,244.77622985839844,31422800
2022-06-13,237.15206786424903,240.93512629318718,233.6882971691395,234.39459228515625,46135800
2022-06-14,235.94263445006774,237.76160149558388,233.6689256431726,236.55218505859375,28651500
2022-06-15,240.24816456305055,247.01122689050288,238.4195274205562,243.58615112304688,33111700
2022-06-16,237.99383539165407,239.38708569637893,235.12994511050752,237.01663208007812,33169200
2022-06-17,236.75536866492723,242.36706412018737,236.10712319916604,239.60958862304688,43084800
2022-06-21,242.1348507017861,246.47908003768092,241.4092008096241,245.5018768310547,29928300
2022-06-22,243.7119356534914,248.82052450027996,242.24128106481916,244.91168212890625,25939900
2022-06-23,247.2724946346494,250.94910939467707,245.3954776548155,250.45565795898438,25861400
2022-06-24,253.30982219314234,259.2795140264686,253.2227477629766,259.00860595703125,33923200
2022-06-27,259.50207429528484,259.589148741076,254.73214265073585,256.2898864746094,24615100
2022-06-28,255.40942252018837,258.2442876848407,247.99811473013298,248.15292358398438,27295500
2022-06-29,249.22686932972684,253.46466940003842,247.45628183135534,251.81019592285156,20069800
2022-06-30,248.70438985080898,251.10388274506582,244.68913309560924,248.4915313720703,31730900
2022-07-01,248.06586356040017,251.33610113526663,246.34364079711162,251.1522674560547,22837700
2022-07-05,247.8433315091213,254.4419156439833,246.469436006713,254.31613159179688,22941000
2022-07-06,255.18689308896802,259.28922459470346,253.8807173042958,257.5670166015625,23824400
2022-07-07,256.5124052718838,260.32448856109585,256.4156460435075,259.6859130859375,20859900
2022-07-08,256.1931548126402,259.395687723977,254.74185483976467,258.969970703125,19658800
2022-07-11,257.0251678392389,257.87660171050175,253.66782672632655,255.9221954345703,19455200
2022-07-12,257.24774583098747,257.3057954639804,243.8570743997537,245.4341583251953,35868500
2022-07-13,242.06712638955372,245.3180384343123,240.05465562247608,244.51498413085938,29497400
2022-07-14,242.4348047942675,246.85642391031848,237.95512128406688,245.83084106445312,25102800
2022-07-15,247.4175378091183,251.91656031499826,246.49838441971488,248.38507080078125,29774100
2022-07-18,251.31671696215605,252.37132447376123,245.07613156293314,245.9952850341797,20975000
2022-07-19,249.2171954923263,251.2877307699049,245.44382181429663,251.10389709472656,25012600
2022-07-20,251.46184932540294,256.2704900620598,250.5040009952903,253.75489807128906,22788300
2022-07-21,251.35545481408533,256.2898799710948,248.68505377050542,256.2414855957031,22404700
2022-07-22,256.628472424911,256.7155468615233,250.65880967638628,251.9069061279297,21881300
2022-07-25,252.52614987417672,253.00991644481692,248.47218365007052,250.4265899658203,21056000
2022-07-26,251.42315927857734,251.44252883940965,241.46726406430727,243.7216033935547,39348000
2022-07-27,252.68094375810006,261.2822975208546,250.44594469622396,260.01483154296875,45994000
2022-07-28,260.99207747518795,268.81941742326114,259.17311035737987,267.43585205078125,33459300
2022-07-29,268.6839948428737,272.8443759995339,267.64872718084746,271.6252746582031,32152800
2022-08-01,268.8000835642348,272.14774020428075,266.8843571782586,268.9839172363281,21539600
2022-08-02,267.0391429404589,268.8677947225736,263.53667774646465,265.8974609375,22754200
2022-08-03,267.7745264077172,274.295691421878,267.62937279083735,273.29913330078125,23518900
2022-08-04,272.6507928732396,274.58585891074097,271.0737388551581,274.44073486328125,18098700
2022-08-05,270.0868886929883,274.44078812230066,269.632146904856,273.7248229980469,16774600
2022-08-08,274.8277823787597,276.63709419104765,270.25136942756865,271.2189025878906,18739200
2022-08-09,270.5610309152516,273.8893183608111,268.59690993620944,273.1346435546875,23405200
2022-08-10,278.8140023481959,280.4007411412907,277.62392610830153,279.7718505859375,24687800
2022-08-11,281.40702349193015,281.7553212542064,277.20793315057733,277.70135498046875,20065900
2022-08-12,279.11401558943726,282.4326477050781,277.6240060475437,282.4326477050781,22619700
2022-08-15,281.55214749764076,284.62889583747915,280.6910288186994,283.94195556640625,18085700
2022-08-16,282.5099789943521,284.49343955539996,280.99097447536275,283.20660400390625,18102900
2022-08-17,280.9280886741136,284.42831264174936,280.6663108728771,282.4600524902344,18253400
2022-08-18,281.36444334293145,283.0321341039528,280.28818642679033,281.3450622558594,17186200
2022-08-19,280.11362940883,280.4529907173876,276.8752129457477,277.447265625,20570000
2022-08-22,273.50106320350113,273.869510964488,268.7888850126345,269.3027648925781,25061100
2022-08-23,268.0325927734375,270.3789763942887,267.0242141584032,268.0325927734375,17527400
2022-08-24,267.0338655673313,268.7985203899036,266.7429718156846,267.4023132324219,18137000
2022-08-25,268.8954719441874,270.5340758675693,266.17093562909554,270.3692626953125,16583400
2022-08-26,270.59230474229855,271.813993730699,259.82991359676106,259.9365539550781,27549300
2022-08-29,257.76465225492166,259.2674999332414,255.82547868834627,257.16351318359375,20338500
2022-08-30,258.55975823755864,258.9281764138231,252.7325313512988,254.97227478027344,22767100
2022-08-31,257.31873884899386,258.98640028219296,253.38218793679772,253.5179443359375,24791800
2022-09-01,250.9969713685728,252.95555596320528,247.64220877512267,252.48043823242188,23263400
2022-09-02,253.7408682003107,256.68839066109626,246.73074523815598,248.2723846435547,22855400
2022-09-06,248.40817526683784,249.98857705648493,244.27772561001785,245.54788208007812,21328200
2022-09-07,246.953747797965,250.95813110475615,245.51876351834204,250.2406463623047,24126700
2022-09-08,249.67828453539664,252.50946117409913,247.04099269137964,250.6575469970703,20319900
2022-09-09,252.57734543450854,257.16350136081496,252.37374050442193,256.4169006347656,22084700
2022-09-12,257.6967475229018,259.3159703034846,257.09560851352137,258.540283203125,18747700
2022-09-13,250.96784794774865,252.48040101382477,243.93834353048703,244.32618713378906,33353300
2022-09-14,245.8193814071736,246.49808932194622,242.26099903033722,244.54922485351562,23913000
2022-09-15,242.1737066610615,243.75412313348235,236.5985823888046,237.91722106933594,31530900
2022-09-16,236.8312795525679,237.83965816543386,234.69819143342704,237.29669189453125,39791800
2022-09-19,235.09570294714337,237.68449782170777,233.5249771298103,237.08335876464844,26826900
2022-09-20,234.7079219968837,236.10411478867206,232.3518179959653,235.07635498046875,26660300
2022-09-21,236.84099440441966,240.12789337863492,231.634302730604,231.6827850341797,28625600
2022-09-22,230.63561584371612,236.44344631490495,230.3447516288207,233.65103149414062,31061200
2022-09-23,232.25482322354088,233.79647753038185,228.04681992346752,230.68409729003906,34176000
2022-09-26,229.84056473429231,234.106740937524,229.69511783060327,230.2283935546875,27694200
2022-09-27,232.68144911431068,234.44610429031408,227.36811729613822,229.22003173828125,27018700
2022-09-28,229.60784728045007,234.95997054824008,227.59110496512747,233.73829650878906,29029700
2022-09-29,231.6246111693645,232.6523709038743,227.28086605201818,230.27688598632812,27484200
2022-09-30,231.0428606260345,233.22443119574095,225.65195971871543,225.81678771972656,35694800
2022-10-03,228.2504653081486,234.26190138278793,227.52327510247312,233.41836547851562,28880400
2022-10-04,237.6360484007584,242.74577547683293,237.52939325058418,241.310791015625,34888400
2022-10-05,238.50866730601555,242.95906726147314,236.67614880702004,241.62103271484375,20347100
2022-10-06,240.38964536366748,242.72635307461078,238.5959186818319,239.28431701660156,20239900
2022-10-07,233.5734806664739,233.98072018796898,226.07857799580754,227.1160430908203,37769600
2022-10-10,225.962219258619,227.4262900818972,219.83442324055144,222.2777862548828,29743600
2022-10-11,220.69737480208315,222.09358236444308,217.29412996487275,218.55459594726562,30474000
2022-10-12,218.54487025171542,220.93006041435294,217.14867761413385,218.8842315673828,21903900
2022-10-13,213.16368804977824,228.91947533494175,212.465584291104,227.1160430908203,42551800
2022-10-14,228.37649233923707,230.02480190806705,221.3954696052538,221.60877990722656,30198600
2022-10-17,228.64795366917255,231.6924554615013,227.98862698827506,230.30593872070312,28142300
2022-10-18,235.84233800532098,236.51134058165383,228.21167855259944,231.24649047851562,26329600
2022-10-19,229.8308844163688,232.32272998256715,227.16452030041103,229.2879180908203,19985700
2022-10-20,228.59949308712024,233.97099766347205,227.72685605551754,228.96792602539062,21811000
2022-10-21,227.60083683054654,235.60961938988035,227.3681306457899,234.75637817382812,26299700
2022-10-24,236.3465133618895,240.30242995612315,233.9613377120293,239.73037719726562,24911200
2022-10-25,239.74006238454706,243.4050998483293,238.3535601564571,243.0366668701172,34775500
2022-10-26,224.13935841423532,231.05251640438252,223.0631165722391,224.28480529785156,82543200
2022-10-27,224.01335747357737,226.58277171119522,218.9133355552526,219.8538360595703,40424600
2022-10-28,219.35934514135127,229.40426599695735,219.1751212635659,228.6964569091797,40647700
2022-10-31,226.65060686599685,227.77533111378162,224.11998470584146,225.0701904296875,28357300
2022-11-01,227.46513499365747,228.57046367359217,220.41623277619496,221.23068237304688,30592300
2022-11-02,222.48140020209192,224.2654364159978,213.34787925724922,213.40606689453125,38407000
2022-11-03,213.3963774811355,213.70665239090863,207.4722009244926,207.73399353027344,36633900
